AN8068571086,AT0000746409,AU000000BPT9,AU000000ERA9,AU000000ORG5,AU0000088338,BMG2108M2182,BMG2178K1009,BMG5320C1082,BMG6359F1370,BRCMIGACNPR3,BRCPLEACNPB9,BREGIEACNOR9,BRELETACNPB7,BRLIGTACNOR2,BRPETRACNPR6,BRSBSPACNOR5,BRTRPLACNPR1,CA00208D4084,CA13321L1085,CA1363851017,CA1367178326,CA29250N1050,CA2927661025,CA3495531079,CA4530384086,CA6744822033,CA74022D4075,CA8672241079,CA89346D1078,CH0048265513,CL0000000035,CL0002694637,CLP3615W1037,CLP3710M1090,CLP371861061,CNE000000HW5,CNE000000SK7,CNE1000002Z3,CNE1000003D8,CNE1000006Z4,CZ0005112300,DE0007037129,DE000ENAG999,ES0116870314,ES0130670112,ES0144580Y14,ES0173093024,ES0173516115,FI0009007132,FR0000051070,FR0000120271,FR0013181864,GB0001500809,GB0003395000,GB0004478896,GB0006449366,GB0007908733,GB0007980591,GB00B033F229,GB00B19Z1432,GB00B1FH8J72,GB00B39J2M42,GB00B572ZV91,GB00BDR05C01,GB00BNNTLN49,GB00BP6MXD84,GRS298343005,HK0002007356,HK0003000038,HK0006000050,HU0000153937,ID1000053705,INE002A01018,INE029A01011,INE036A01016,INE094A01015,INE103A01014,INE129A01019,INE213A01029,INE242A01010,INE245A01021,IT0001233417,IT0003128367,IT0003132476,IT0005495657,JP3180400008,JP3228600007,JP3246400000,JP3350800003,JP3522200009,JP3526600006,JP3573000001,JP3585800000,JP3600200004,JP3605400005,JP3845400005,JP3850200001,KR7003480001,KR7010950004,KR7015760002,KR7036460004,LU0075646355,MHY8564W1030,MYL4324OO009,MYL4677OO000,MYL5347OO009,MYL5681OO001,MYL6033OO004,NL0000360618,NL00150003E1,NO0003078800,NO0005052605,NO0010199151,NZCENE0001S6,PHY0001Z1040,PHY5764J1483,PHY6885F1067,PK0022501016,PLPKN0000018,PTEDP0AM0009,RU0009024277,RU0009062467,TH0355A10Z04,TH0465010005,TH0471010Y04,TRATUPRS91E8,US00130H1059,US0188021085,US0236081024,US0255371017,US03743Q1085,US0495601058,US1258961002,US12653C1080,US1270971039,US1307881029,US15189T1079,US1667641005,US20825C1045,US2091151041,US2333311072,US25179M1036,US25746U1097,US2620371045,US26441C2044,US26875P1012,US26884L1098,US2810201077,US29364G1031,US29670G1022,US30034W1062,US30040W1080,US30161N1019,US30231G1022,US3379321074,US4062161017,US4198701009,US42330P1075,US4234521015,US42809H1077,US5526901096,US6267171022,US62955J1034,US6361801011,US65339F1012,US65473P1057,US6708371033,US6745991058,US6752321025,US6826801036,US69331C1080,US69351T1060,US7034811015,US7234841010,US7237871071,US7445731067,US75281A1097,US78454L1008,US8168511090,US8425871071,US8454671095,US88642R1095,US9026531049,US9026811052,US91913Y1001,US92939U1060,US9694571004,US98389B1008,ZAE000006896
1901.47,420.73,9.7,16.59,1421.65,193.62,9.21,12.78,35.22,2264.63,115.03,74.82,76.81,115.98,60.35,287.81,41.75,97.53,142.63,147.04,1129.27,874.38,1686.97,181.94,254.14,835.82,819.04,2955.76,504.03,1541.78,376.52,2.25,4.42,0.39,3.58,7.24,37.74,66.25,7.24,9.01,10.27,1.98,2065.19,2482.33,1918.06,1067.54,573.89,116.64,629.29,66.62,47.07,16577.44,43.09,421.4,10320.94,4209.12,19.59,601.92,49949.69,457.64,75652.19,874.98,908.31,64.88,528.97,859.23,8672.03,182.52,977.37,4540.57,1405.88,1.24,0.04,19.67,1.64,9.1,1.39,0.42,1.09,0.68,1.52,7.43,360.73,89.82,254.15,612.43,5.84,8.19,7.59,6.56,8.87,7.59,4.8,8.59,4.24,6.68,6.57,6.88,0.08,1.4,0.11,0.04,17.4,164.22,147.64,623.32,41.13,14.43,23.63,1602.35,393.52,12.62,589.81,71.65,37.19,0.63,8.36,0.21,8.46,22.75,106.82,9.53,3.14,11.01,1.35,0.35,213463.76,1687.14,2747.97,173.69,1783.89,3041.12,1143.01,515.15,151.81,127.45,5474.8,2041.88,3343.05,2452.67,4992.63,2372.09,456.25,1395.13,61.99,5486.17,456.77,6672.66,2713.62,1112.91,1725.95,1444.25,1460.38,3820.16,7552.61,1761.67,613.4,1707.11,196.25,1701.96,566.28,4906.42,1114.37,316.69,6311.61,2335.89,1434.05,1378.64,1065.66,138.41,2836.38,1633.18,3279.72,1264.41,1369.04,39.44,3110.5,182.7,450.82,2375.72,3460.13,2430.89,621.34,1311.05,2099.7,827.58,2658.48,2180.7,2616.09,539.26
2457.72,490.55,11.04,18.62,1407.53,201.69,9.1,13.86,34.84,3048.54,129.85,77.74,79.93,127.31,64.63,279.81,48.41,113.07,150.51,156.25,1128.74,1037.06,1862.6,190.29,272.54,864.02,1021.0,4279.98,575.63,1680.79,434.36,2.24,4.55,0.4,3.58,7.35,42.41,85.18,8.84,9.56,12.71,2.58,2143.39,2656.69,2100.02,1124.09,600.94,122.03,615.09,76.98,44.64,17236.75,50.96,592.09,11174.9,5332.79,20.64,607.36,51820.79,520.94,63683.42,911.02,910.3,72.39,547.09,853.71,8858.68,191.9,1055.98,5304.93,1505.14,1.6,0.04,20.4,1.86,8.48,1.54,0.43,1.24,0.72,1.63,9.02,352.96,92.83,269.35,661.65,6.49,8.27,7.02,6.64,8.58,7.5,5.04,9.02,4.09,6.94,6.31,6.7,0.11,1.39,0.1,0.05,18.49,195.79,150.0,660.77,37.78,14.23,22.41,1644.28,456.98,12.67,621.83,80.91,39.19,0.69,9.14,0.24,9.86,27.99,118.58,9.3,3.46,9.93,1.39,0.35,228902.42,1800.97,2747.97,183.87,1803.27,4077.86,1108.89,586.92,222.49,199.99,5487.5,2253.23,3447.68,2468.95,5160.17,2467.94,565.35,1557.89,92.4,5200.23,587.95,7989.24,1848.51,1145.05,2255.24,1586.74,1642.4,4048.5,7461.43,1884.84,666.24,1867.15,266.25,2504.77,677.22,5288.74,1230.14,384.38,7030.84,2529.81,1716.68,1522.74,1208.75,168.81,3344.59,1207.33,3572.15,2020.34,1400.28,53.55,3580.54,304.51,652.95,2285.53,3645.13,3280.71,683.2,1502.07,2395.43,978.94,2814.41,2472.09,2826.02,493.57
2361.26,503.91,10.65,17.46,1508.32,216.55,10.57,13.21,32.6,3041.33,162.75,95.72,88.87,152.89,72.94,329.02,61.24,132.55,155.88,160.77,1190.31,994.67,1556.21,195.68,270.43,767.89,991.28,4281.32,522.44,1590.37,429.16,2.8,4.54,0.44,3.97,8.24,41.67,78.55,8.95,10.85,12.04,2.76,1936.67,2404.19,2127.17,1184.72,662.29,133.09,667.92,73.45,44.27,17084.81,46.46,627.39,10345.77,5331.97,26.92,562.44,55238.81,491.36,69720.06,838.38,763.18,80.08,548.74,778.09,8684.96,186.49,988.21,5189.62,1458.26,1.77,0.04,23.29,2.37,9.12,2.0,0.43,1.28,0.86,1.88,10.58,319.47,88.49,274.26,767.08,5.35,7.72,6.88,6.55,8.28,7.24,4.48,7.97,4.39,6.69,6.23,6.54,0.1,1.21,0.12,0.05,20.37,176.74,153.14,656.62,41.04,15.13,25.54,1661.33,438.18,16.01,638.72,54.28,42.01,0.78,10.38,0.38,9.67,27.4,113.79,10.32,3.78,11.26,1.44,0.44,253822.3,1874.31,2671.49,161.91,1677.24,3352.51,1113.21,546.41,213.51,179.68,4871.61,1961.25,3400.42,2545.13,4683.02,2236.75,508.14,1436.98,72.0,4461.52,471.14,7023.35,1578.19,958.52,1951.47,1547.57,1529.29,3489.17,7222.19,1663.14,757.03,1814.55,241.88,2729.42,643.27,4719.18,1179.3,362.54,5865.97,2045.01,1517.76,1442.96,1131.99,163.27,3126.82,860.22,3316.22,2010.17,1280.27,47.6,3012.44,262.21,520.65,2002.42,3198.94,2852.24,739.07,1568.33,2201.2,909.51,2507.24,2422.1,2476.68,558.83
1965.68,556.64,10.17,15.2,1511.82,212.03,10.99,15.21,40.46,2922.27,134.89,88.27,81.98,134.73,59.19,320.24,62.53,143.01,151.11,172.29,1155.55,1027.12,1709.0,192.86,269.77,812.1,1071.44,4852.73,581.32,1659.62,454.75,2.74,4.54,0.43,3.64,7.43,42.41,81.63,10.8,13.71,13.38,2.62,1844.19,2229.04,1938.5,1140.99,733.22,127.39,660.54,77.15,55.6,16363.19,48.84,614.96,10443.08,6374.66,28.39,586.4,53465.67,455.92,79686.99,859.43,770.51,64.35,508.68,815.37,8571.79,169.13,1110.27,5420.77,1539.12,1.56,0.03,24.99,2.69,9.48,1.94,0.4,1.37,0.87,1.99,13.46,288.32,81.93,273.95,772.0,5.57,8.09,7.12,7.25,8.85,7.56,4.6,8.63,4.76,7.25,6.34,6.95,0.09,1.4,0.12,0.05,22.79,213.09,146.86,635.01,41.36,14.43,24.84,1855.61,473.39,18.08,624.54,54.32,40.67,0.81,10.42,0.38,9.33,22.66,106.59,9.81,3.8,10.61,1.57,0.4,174897.67,1755.27,2890.46,167.43,1868.54,3416.53,1073.08,554.05,241.12,174.02,4984.67,2205.73,3524.08,2328.25,5016.91,2301.4,528.54,1539.41,75.54,5004.75,469.63,6902.82,1762.74,1059.65,2131.43,1582.1,1388.21,3801.96,6992.41,1704.94,734.06,1876.19,273.13,2966.45,667.37,4605.27,1289.07,359.66,5786.66,2313.37,1615.37,1468.25,1195.79,178.91,3075.05,842.72,3611.88,1911.86,1377.54,45.83,3299.62,265.75,437.34,2197.06,3432.91,3288.62,752.2,1716.34,2352.77,966.8,2785.6,2581.18,2742.15,602.65
1776.36,536.95,9.01,12.74,1305.33,171.13,8.89,13.75,41.21,2671.79,113.53,79.42,86.61,139.2,52.44,271.11,48.42,112.38,150.41,178.2,1186.87,998.52,1737.3,206.4,279.38,807.32,1074.16,4107.94,582.4,1718.8,409.59,3.2,3.03,0.46,3.77,6.91,89.12,148.59,11.36,14.89,14.14,2.49,1738.36,2084.52,1843.71,1103.13,690.98,119.43,688.75,74.98,49.56,15727.31,45.37,785.47,9668.33,6714.09,25.6,588.83,53529.82,453.23,78015.1,829.83,797.29,57.41,465.47,752.24,8050.81,158.29,1121.23,4911.53,1463.46,1.33,0.03,23.47,2.92,8.03,1.75,0.38,1.14,0.8,1.93,9.18,276.59,78.12,275.98,730.2,5.6,7.23,6.5,6.92,8.42,6.93,4.7,8.18,4.38,6.98,6.1,6.64,0.08,1.5,0.09,0.04,24.43,220.72,140.57,470.18,38.43,14.48,22.58,1764.93,441.23,15.07,603.6,53.01,39.06,0.7,8.0,0.33,9.01,23.01,95.16,9.62,4.33,9.77,1.45,0.2,153068.18,1624.85,2787.11,165.08,1847.31,3353.09,1096.11,554.8,277.28,173.38,5878.82,2375.85,3612.12,2404.24,5048.2,2556.47,540.09,1513.81,64.86,5249.15,444.1,8297.81,1495.37,1037.0,2183.32,1543.71,1182.7,3815.33,6988.1,1689.81,677.46,1886.4,253.75,2646.88,727.02,5858.4,1362.97,344.06,6039.79,2180.01,1755.86,1453.71,1245.82,186.72,2860.95,714.74,3495.01,1715.25,1360.34,42.7,3217.26,243.61,455.72,2314.18,3892.11,3130.51,698.14,1807.43,2354.69,936.46,2717.6,2661.06,2965.38,641.1
2044.31,540.44,10.88,14.62,1430.16,182.9,8.79,13.81,59.2,3072.77,103.85,73.95,85.22,119.04,38.66,305.96,46.41,105.83,180.44,214.18,1275.24,1064.46,1593.37,272.22,287.14,903.77,1127.53,4813.96,633.82,2092.34,512.86,3.09,3.69,0.43,3.71,6.98,84.45,197.57,11.81,14.7,16.14,2.55,1867.57,2193.1,2013.37,1122.26,716.67,120.82,719.3,84.6,48.53,17262.45,52.62,812.01,10679.03,6790.84,29.06,572.12,58039.87,455.66,87099.31,829.76,788.65,65.76,460.72,739.38,8639.22,172.94,1085.5,4842.42,1441.29,1.3,0.02,20.8,2.96,8.27,1.81,0.36,1.21,0.83,1.9,11.05,295.48,77.92,288.74,795.74,6.41,7.82,7.5,7.46,9.09,8.04,4.83,8.77,5.13,7.49,6.7,7.21,0.08,1.72,0.1,0.04,23.48,263.27,149.21,535.02,31.59,15.03,20.33,1614.74,448.77,17.86,640.42,63.78,42.16,0.52,7.34,0.3,9.43,24.13,97.34,10.62,4.35,10.13,1.45,0.17,202596.54,1550.38,2776.81,169.19,1939.28,3722.69,1044.07,586.86,307.42,185.71,5361.35,2601.62,3972.51,2617.71,5090.38,2692.65,547.61,1608.21,88.11,5742.87,500.15,9620.66,1165.3,1105.23,2159.23,1603.26,1214.69,4015.99,7643.77,1833.85,796.55,1898.14,280.1,2928.72,814.32,6560.36,1678.64,392.95,6335.13,2130.22,1692.27,1415.34,1516.12,206.7,3045.25,541.49,4372.74,1869.56,1499.57,51.98,3461.76,263.54,487.08,2750.58,4251.95,4158.2,723.93,1857.51,2543.14,1270.43,2770.49,2849.27,3072.73,700.01
1943.48,444.95,13.67,14.57,1766.87,185.5,9.21,14.08,69.2,2620.77,87.49,66.28,82.45,81.49,32.88,316.86,39.77,78.85,179.09,231.16,1376.99,1005.67,1686.52,278.44,283.16,882.14,1160.34,4692.55,608.68,2256.28,505.3,3.53,3.81,0.5,4.03,6.96,93.67,260.27,13.17,18.23,17.2,2.59,1810.3,2239.31,1806.28,1088.33,630.46,109.63,693.04,91.85,45.31,17362.76,51.28,789.16,10662.14,9039.85,27.37,604.01,57543.28,470.48,91373.44,851.31,865.69,74.04,490.0,770.5,8898.98,148.23,1072.11,4763.83,1468.23,1.39,0.03,23.73,2.95,9.07,1.77,0.34,1.4,0.88,1.94,13.35,275.41,75.72,271.8,762.62,6.94,8.64,8.07,7.84,9.78,8.54,5.1,9.4,5.4,7.92,7.32,7.82,0.09,2.01,0.11,0.05,23.67,259.84,146.4,529.62,26.54,16.52,20.15,1726.58,442.96,16.92,630.01,68.3,39.36,0.83,7.57,0.37,9.16,25.64,92.89,13.61,4.56,11.35,1.5,0.3,162307.67,1476.55,2736.76,179.79,1998.09,3466.01,1081.8,563.27,246.13,198.03,5141.16,2438.95,3978.49,2843.47,5405.21,2872.5,540.18,1572.01,85.14,5648.82,483.98,8959.34,1281.24,1187.75,2114.75,1359.25,1316.21,3968.6,7694.95,1878.65,861.62,1924.85,284.0,2264.32,797.01,5986.33,1729.15,342.77,6443.35,2091.63,1783.44,1412.78,1508.57,204.09,2966.34,688.18,4747.21,1597.29,1492.4,57.39,3832.24,265.75,435.1,2713.8,4343.3,4853.87,724.55,1914.24,2602.06,1165.0,2961.18,2662.11,2984.1,767.11
1628.11,405.06,12.26,12.79,1939.19,149.64,8.89,15.03,59.76,1917.26,106.52,73.24,104.47,88.84,34.59,292.4,41.01,96.49,169.29,188.74,1212.35,1062.41,1769.21,257.95,284.0,850.68,1053.73,3565.74,576.52,2057.11,389.97,3.78,3.54,0.48,3.72,6.3,77.62,280.09,12.15,17.94,16.84,2.18,1956.35,2323.19,1873.39,1063.11,623.4,117.14,640.8,84.15,55.04,16682.77,41.3,810.8,10086.06,8158.08,28.86,627.94,53531.58,433.34,88033.87,917.61,915.65,67.61,451.48,757.8,8428.96,108.17,1097.17,5102.17,1625.33,1.36,0.03,22.28,2.9,8.42,1.71,0.32,1.52,0.93,1.8,11.79,247.17,75.51,264.6,670.37,6.94,8.41,8.55,8.04,9.64,9.42,5.23,9.51,5.62,8.72,7.28,7.74,0.1,1.89,0.11,0.05,21.65,208.3,150.49,510.71,28.64,18.81,19.28,1802.57,401.46,15.84,638.53,62.26,41.18,0.7,6.76,0.42,8.46,22.81,89.89,12.6,5.46,12.26,1.66,0.3,169897.25,1400.12,2594.36,174.69,1837.69,2953.82,1140.56,528.72,204.84,156.88,5328.11,1704.83,3748.61,2503.52,5494.95,3017.01,487.63,1425.71,58.19,4819.79,383.28,8044.09,1319.1,1055.5,2363.11,1411.72,1419.51,3752.09,7575.28,1971.2,657.99,1983.53,246.0,1764.95,754.66,5221.92,1514.16,266.27,5916.66,2162.01,1557.23,1451.29,1349.66,180.21,2776.1,676.1,4393.14,969.22,1416.21,46.37,3684.69,265.75,458.87,2742.69,4289.79,3873.61,584.25,2087.33,2635.24,971.85,3020.91,2235.33,2801.9,711.45
1662.13,457.18,12.0,13.45,1911.11,124.89,8.27,13.97,56.62,1510.1,97.28,71.29,93.42,96.3,26.42,284.68,39.31,91.43,177.55,179.36,1214.53,1033.56,1733.7,262.84,284.59,934.04,901.43,3255.69,619.76,1879.46,305.26,3.67,3.97,0.47,3.52,5.98,64.33,203.79,12.27,15.27,14.82,1.96,2117.43,2436.78,2038.64,1107.56,650.03,120.6,651.05,78.29,63.31,16953.7,36.42,830.2,10161.47,8434.15,22.08,639.66,54154.41,429.95,87755.73,923.64,895.51,66.6,414.73,820.81,8542.87,120.46,1103.91,5024.23,1511.6,1.46,0.06,19.24,2.87,8.48,1.54,0.29,1.4,1.0,1.61,12.04,237.11,83.03,263.84,674.78,6.71,8.24,8.32,7.84,9.39,9.19,5.37,8.66,5.87,9.41,7.24,7.52,0.09,1.76,0.09,0.04,19.15,179.4,152.94,535.02,34.37,21.8,20.85,1680.18,422.57,16.47,639.15,64.62,46.2,0.73,6.44,0.35,7.88,20.44,99.52,11.08,5.07,10.98,1.66,0.28,147819.71,1245.63,2587.58,160.74,1791.12,3023.67,941.91,506.32,196.5,161.38,5032.81,1667.25,3785.47,2523.51,5486.67,2744.8,503.51,1434.25,49.11,4770.36,381.57,8657.48,1661.0,1031.03,2366.81,1220.64,1368.2,3306.2,7243.12,1859.65,647.09,2032.86,187.0,1784.42,721.78,5012.32,1574.85,188.77,5462.59,1939.02,1518.65,1406.59,1402.95,182.38,2586.41,897.65,3592.79,961.08,1274.38,46.21,3526.46,265.75,421.35,2546.07,4335.92,4079.15,546.12,2076.35,2614.74,932.74,2813.76,2272.65,2687.66,626.77
1521.04,435.62,14.19,12.91,2158.13,136.52,7.74,14.42,47.96,1263.74,97.46,70.34,82.77,94.62,25.58,275.06,38.23,87.8,177.64,206.22,1119.43,1033.5,1728.95,252.97,310.58,897.36,859.69,2801.59,627.45,1887.68,273.49,4.28,4.8,0.5,3.58,6.23,61.57,198.34,11.92,15.25,15.17,1.97,2077.06,2448.51,2201.18,1125.14,677.52,125.93,663.37,100.24,69.18,17611.15,38.29,814.45,10160.43,7886.97,25.21,641.84,55603.23,444.47,93478.49,959.09,883.37,71.13,416.76,859.02,8400.29,135.48,1072.01,5024.11,1606.38,1.42,0.05,18.77,2.74,7.84,1.5,0.27,1.31,0.96,1.68,11.07,241.09,82.04,287.9,706.08,6.98,8.5,8.81,8.17,10.31,8.68,5.78,9.47,6.01,9.83,7.66,7.89,0.09,2.21,0.1,0.04,15.42,187.63,152.94,578.26,35.35,21.15,21.38,1794.66,458.33,16.92,653.63,59.66,50.9,0.76,5.76,0.34,8.15,21.72,97.5,11.52,8.76,11.79,1.78,0.37,155579.08,1077.16,2751.51,168.76,1846.47,2731.48,1020.12,451.83,213.0,144.01,5463.59,1610.38,3785.23,2541.63,5722.59,2812.36,429.77,1507.87,46.46,4892.45,341.31,7764.33,1610.13,1067.91,2571.83,1195.04,1342.64,3219.92,7002.98,2040.98,514.93,2092.81,175.0,1754.56,725.8,4700.39,1560.93,154.4,5440.96,1971.41,1452.39,1429.38,1396.86,169.35,2302.19,990.01,3462.6,762.03,1344.61,47.6,3488.78,261.32,377.15,2717.61,4335.71,3952.67,484.19,2150.51,2770.56,1099.08,3089.44,2220.72,2733.55,722.95
1418.6,413.58,12.38,11.16,1923.87,87.22,6.28,14.49,44.82,1080.78,86.41,56.75,60.28,83.04,17.17,245.07,24.03,58.33,157.35,205.34,1008.64,998.65,1770.65,215.87,311.42,903.82,850.08,2416.36,632.49,1610.6,249.83,3.87,3.6,0.43,2.92,5.19,55.43,198.81,12.61,14.29,15.61,1.54,1979.0,2296.09,2088.95,1053.88,673.42,115.3,566.49,87.82,61.47,16007.27,23.82,688.45,10969.37,6275.69,26.47,657.84,54172.36,424.46,98001.42,940.28,899.35,65.85,387.18,871.78,7449.42,112.19,1017.78,5076.42,1657.02,1.42,0.05,15.73,2.48,7.94,1.42,0.29,1.25,0.85,1.65,9.32,214.11,72.47,269.47,551.83,6.99,8.43,9.19,8.43,10.48,9.86,5.71,9.24,6.33,9.73,7.96,7.9,0.09,2.24,0.09,0.04,12.93,163.29,138.22,586.37,32.24,19.29,20.49,1546.69,358.75,13.49,553.15,39.18,47.24,0.69,4.4,0.26,6.71,18.78,97.41,9.83,8.06,10.89,1.65,0.22,125426.7,416.95,2834.84,159.53,1744.0,2502.75,1020.12,385.19,175.56,128.49,5673.73,1410.02,3534.97,2384.27,5697.41,2830.11,319.88,1421.64,41.89,4710.74,312.28,7281.48,1556.89,985.85,2446.96,1086.69,1289.62,2630.19,6872.17,2230.87,418.59,2056.95,166.6,1498.5,595.44,3889.76,1496.01,144.06,5301.64,1942.39,1342.93,1424.17,1246.33,140.43,2353.35,917.57,2620.21,670.37,1196.62,38.7,3243.89,210.39,312.92,2506.94,4487.29,3747.13,415.39,2117.88,2681.51,929.58,2884.33,1862.54,2845.79,652.96
1503.04,327.86,13.61,12.58,1968.08,113.66,7.85,14.37,47.96,1584.32,89.17,49.7,61.74,93.4,19.15,246.28,24.91,70.06,166.84,203.82,1099.86,993.92,1832.57,236.44,324.79,927.26,1026.01,2919.44,692.71,1695.26,285.32,3.84,3.6,0.46,2.91,5.32,58.56,199.76,12.95,16.8,16.93,1.97,1935.08,2315.22,2096.53,1039.28,680.3,120.42,570.92,94.02,63.46,16744.22,29.57,681.24,10568.22,6698.76,24.97,663.0,52937.05,434.42,110951.81,908.78,874.46,71.32,434.8,837.19,7538.58,129.64,999.05,5137.89,1634.81,1.54,0.05,15.08,2.69,8.07,1.42,0.32,1.48,0.88,1.56,9.75,229.6,69.67,272.19,605.33,6.56,8.3,9.36,8.56,10.27,9.65,5.4,9.21,6.07,9.51,7.91,7.92,0.09,2.25,0.09,0.04,13.2,145.12,140.25,553.94,28.31,20.43,19.79,1787.66,368.46,14.97,575.32,37.05,58.53,0.63,3.95,0.19,7.41,23.49,90.57,11.63,11.46,9.79,1.64,0.21,147314.03,450.44,2708.43,166.59,1690.34,3009.7,1017.76,414.27,226.1,155.22,5365.89,1497.34,3693.47,2420.08,5525.31,2740.71,356.15,1464.03,46.11,4780.44,382.25,7985.12,1681.11,1077.06,2655.69,1075.53,1215.26,2480.99,6880.89,2138.41,458.32,1963.06,208.9,1741.36,550.9,4046.22,1643.63,184.0,5389.12,1926.07,1385.4,1431.1,1296.51,169.35,2469.19,1090.22,2744.79,977.36,1282.58,46.26,3000.69,198.43,402.1,2370.19,4472.31,3731.32,470.33,2159.69,2859.62,995.79,2847.16,1969.65,2858.93,697.65
1490.31,345.44,13.78,12.35,1955.22,139.59,7.85,14.03,45.61,1623.49,108.26,59.74,64.73,91.51,26.56,247.54,31.71,80.2,174.34,207.53,1028.44,1047.45,1867.8,237.93,319.35,911.24,919.65,2708.65,681.37,1672.73,268.1,3.78,4.13,0.48,3.42,5.79,66.09,206.87,12.04,16.41,17.2,2.07,1837.3,2249.37,2045.37,1085.94,635.05,119.1,553.41,90.79,64.7,15203.89,24.03,672.29,10911.55,6550.88,24.19,606.29,48881.74,414.31,121512.94,858.03,872.64,77.34,393.1,788.09,7162.01,136.68,1036.53,5165.05,1577.07,1.72,0.05,17.2,2.91,8.75,1.55,0.37,1.53,0.9,1.67,11.4,248.17,70.69,255.21,550.2,5.67,7.84,7.89,7.85,9.19,8.56,4.73,8.54,5.48,8.12,7.2,7.52,0.1,2.43,0.1,0.05,10.84,159.3,155.1,570.15,31.26,22.91,21.92,1605.54,332.38,12.86,583.82,39.25,59.27,0.72,4.4,0.28,7.05,23.54,86.32,11.69,11.48,11.34,1.77,0.22,169788.82,537.28,2588.67,169.83,1686.95,2693.15,938.86,450.75,182.18,142.52,5629.3,1387.79,3574.47,2474.34,5476.3,2715.07,319.79,1415.27,52.22,4531.89,378.04,7926.5,1786.4,1031.75,2808.47,1132.66,1206.4,2656.33,6561.72,2119.01,400.08,2004.53,213.8,1621.45,544.81,4087.83,1493.95,166.32,5152.0,2030.1,1219.15,1444.98,1280.13,176.74,2466.32,1104.71,2858.92,1098.3,1270.41,45.56,3091.42,185.58,377.16,2345.88,4316.54,3525.78,443.56,2174.8,2953.86,929.28,2825.36,1822.97,2760.87,660.77
1711.86,365.21,12.6,12.44,1879.15,137.88,7.54,13.75,45.62,1769.34,130.76,72.5,96.2,101.86,29.83,282.43,35.0,96.73,184.64,222.25,989.19,986.7,1801.68,240.91,350.74,931.7,909.34,2939.72,746.78,1617.03,320.39,3.83,3.74,0.5,3.4,5.64,70.87,212.08,11.36,16.12,16.58,2.09,1866.61,2324.36,1942.53,1061.75,643.84,124.39,574.16,84.09,65.69,17018.1,23.79,668.64,12255.96,6395.82,30.78,613.24,51379.14,440.7,165832.59,942.6,890.6,94.88,387.6,814.37,7504.47,124.43,1021.21,5033.91,1602.12,1.73,0.05,18.06,2.93,8.35,1.57,0.32,1.55,0.85,1.59,11.03,249.54,69.64,272.15,599.44,5.18,7.19,7.44,7.76,9.18,8.07,4.64,7.89,5.59,7.41,7.03,7.04,0.1,2.61,0.1,0.05,14.96,183.86,156.75,671.41,35.17,21.77,26.95,1673.05,321.53,14.77,631.86,47.66,58.46,0.77,4.11,0.27,6.69,24.78,81.82,12.63,12.75,10.65,1.76,0.25,187930.81,531.75,2796.87,178.48,1780.19,3213.03,1017.89,470.32,205.7,155.16,5469.98,1440.48,3767.89,2680.28,5723.03,2791.66,359.95,1455.22,65.14,4921.77,422.67,8306.86,1786.4,1093.54,2641.43,1149.24,1222.35,2851.05,6895.07,2194.29,244.57,2158.89,246.8,1921.33,589.13,4728.17,1745.95,204.77,5745.54,2066.75,1345.15,1524.93,1371.84,192.11,2558.09,1161.45,2822.48,1264.27,1273.45,52.38,3258.7,201.53,417.34,2511.79,4809.86,3288.62,530.22,2176.31,3029.09,1012.12,2917.17,1755.82,2842.26,702.21
1756.72,382.55,12.71,13.69,1946.62,159.94,7.43,13.52,51.11,1613.69,132.77,70.28,86.17,112.23,28.7,254.41,34.98,100.36,187.65,235.14,1073.03,1010.35,1814.34,237.43,343.0,900.19,897.32,2850.97,695.25,1566.8,290.27,3.73,3.41,0.52,3.11,4.44,67.09,193.36,12.61,17.76,18.7,2.14,1849.49,2270.55,2099.44,996.8,595.97,122.0,476.72,93.97,77.86,16711.48,25.59,755.37,12021.84,6140.21,29.0,607.19,51199.17,442.4,157762.6,924.21,845.84,102.46,394.85,794.04,7319.93,118.88,1033.03,5164.71,1552.11,1.87,0.05,17.59,3.29,8.6,1.96,0.31,1.66,0.9,1.64,10.59,225.3,69.99,282.39,627.03,4.82,6.83,7.14,6.79,8.53,7.17,4.34,7.3,5.29,6.91,6.31,6.8,0.11,2.69,0.1,0.04,11.2,182.89,155.93,651.91,35.83,22.18,25.69,1719.37,342.54,15.25,631.63,44.93,55.17,0.87,5.0,0.36,7.86,27.58,76.19,14.77,15.36,10.99,1.88,0.28,200442.22,440.69,2792.39,180.89,1706.98,3130.28,1010.71,446.83,189.22,129.36,5157.71,1362.26,3523.59,2600.66,5812.37,2729.1,346.63,1425.44,59.32,4371.42,367.76,7494.94,1827.81,1151.42,2741.0,1105.8,1255.63,2932.03,6851.21,2333.55,256.7,2224.28,231.5,1749.81,578.38,4699.61,1641.24,189.27,5326.83,1964.51,1230.72,1470.06,1341.85,188.46,2495.73,1297.88,2729.34,1175.86,1225.1,47.38,3250.21,187.35,406.71,2450.41,4740.61,3636.45,535.69,2208.37,2847.54,1219.75,2922.34,1216.41,2735.71,734.83
